,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
256,,1082147719,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:54,1082147719
257,,1082147723,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:59,1082147723
258,,1082147725,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:00,1082147725
259,,1082147724,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:01,1082147724
260,,1082147729,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:02,1082147729
261,,1082147731,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:08:02,1082147731
262,,1082147728,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:01,1082147728
263,其他错误,1082147876,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:08:03,1082147876
264,内部错误，请联,1082147774,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:08:03,1082147774
265,,1082147727,,300877.SZ,700,200,13.15,23,48,48,13.15,50,20241016 11:08:02,1082147727
266,,1082147878,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:08:03,1082147878
267,,1082147881,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:04,1082147881
268,,1082147877,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:08:04,1082147877
269,,1082147880,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:03,1082147880
270,,1082147883,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:04,1082147883
271,,1082147882,,300877.SZ,700,200,13.17,23,48,48,13.17,50,20241016 11:08:05,1082147882
272,,1082147884,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:05,1082147884
273,,1082147885,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:08:06,1082147885
274,内部错误，请联,1082147886,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:08:06,1082147886
275,其他错误,1082147888,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:08:07,1082147888
276,,1082147891,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:08:14,1082147891
277,,1082147892,,300854.SZ,700,200,12.6,23,48,48,12.6,50,20241016 11:08:14,1082147892
278,,1082147894,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:15,1082147894
279,,1082147895,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:15,1082147895
