,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
219,20241010,1,515020,515020,500000,0.5,11716.13,12081.13,1.4329,716454.13,0.0,0,银行ETF华夏
220,20241010,1,515030,515030,1000000,0.5,17966.19,18168.67,1.2291,1229069.9,0.0,0,新能源车ETF
221,20241010,1,515050,515050,2000000,0.5,14164.87,14004.64,1.1562,2312309.36,0.0,0,5G通信ETF
222,20241010,1,515060,515060,1000000,0.5,14666.3,31220.58,0.7092,709187.42,0.0,0,房地产ETF基金
223,20241010,1,515070,515070,1500000,0.5,10033.07,12625.77,1.1379,1706807.45,0.0,0,人工智能AIETF
224,20241010,1,515080,515080,1000000,0.5,1082.1,1082.1,1.5061,1506096.1,0.0,0,中证红利ETF
225,20241010,1,515090,515090,1000000,0.5,267.59,1020.59,1.2185,1218539.59,0.0,0,可持续发展ETF
226,20241010,1,515100,515100,500000,0.5,178.21,1460.21,1.3997,699858.21,0.0,0,红利低波100ETF
227,20241010,1,515110,515110,1000000,0.8,7467.65,7834.65,1.3421,1342146.65,0.0,0,一带一路国企ETF
228,20241010,1,515120,515120,1000000,0.4,348.89,218.89,0.5741,574090.89,0.0,0,创新药ETF
229,20241010,1,515130,515130,3000000,0.5,33.35,-266.65,1.2447,3734099.35,0.0,0,沪深300ETF博时
230,20241010,1,515150,515150,1000000,0.5,9858.47,9758.47,1.2769,1276875.47,0.0,0,一带一路ETF
231,20241010,1,515160,515160,2000000,0.5,5770.34,7442.34,1.2843,2568673.34,0.0,0,MSCI中国ETF招商
232,20241010,1,515170,515170,1500000,0.5,30361.71,27708.71,0.6046,906919.71,0.0,0,食品饮料ETF
233,20241010,1,515180,515180,1000000,1.0,2347.88,2347.88,1.3754,1375370.88,0.0,0,红利ETF易方达
234,20241010,1,515190,515190,2000000,0.7,104048.35,105342.35,1.1805,2360936.35,0.0,0,中银证券500ETF
235,20241010,1,515200,515200,1000000,0.5,7654.67,7630.67,1.5563,1556251.67,0.0,0,创新100ETF
