,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,CollegeProvince,CollegeCity,CollegeLevel,ranking
133,3639,本科二批第一次,文科,270,内蒙古科技大学,764,1:1,412,412,270,279,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-108.dhtml,内蒙古自治区,包头市,,11868
134,3652,本科二批第一次,文科,10,唐山师范学院,A17,1:1,425,425,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-83.dhtml,河北省,唐山市,,12275
135,3686,本科二批第一次,文科,482,内蒙古大学创业学院（独立学院）,E89,1:1,396,396,482,495,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18217120.dhtml,内蒙古自治区,呼和浩特市,,16308
136,3709,本科二批第一次,文科,10,南昌工程学院,146,1:1,399,399,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-769.dhtml,江西省,南昌市,,7184
137,3725,本科二批第一次,文科,4,湖南医药学院,707,1:1,412,412,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-993.dhtml,湖南省,怀化市,,14081
138,3735,本科二批第一次,文科,8,烟台理工学院（民办）,472,1:1,390,390,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1682.dhtml,山东省,烟台市,,17106
139,3747,本科二批第一次,文科,9,鲁东大学,A83,1:1,469,469,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-353.dhtml,山东省,烟台市,,5964
140,3750,本科二批第一次,文科,2,南昌大学科学技术学院（独立学院）,684,1:1,387,387,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1743.dhtml,江西省,南昌市,,17548
141,3751,本科二批第一次,文科,6,湖北工程学院新技术学院（独立学院）,D03,1:1,397,397,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1613.dhtml,湖北省,黄石市,,16180
142,3758,本科二批第一次,文科,8,北京工业大学耿丹学院（独立学院）,D74,1:1,383,383,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1135332.dhtml,北京市,北京市,,17548
143,3762,本科二批第三次,文科,2,上海立达学院（民办）,C11,1:1,397,397,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1115.dhtml,上海市,上海市,,16180
144,3810,本科二批第一次,文科,8,河南工程学院,G24,1:1,402,402,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-835.dhtml,河南省,郑州市,,9154
145,3816,本科二批第一次,文科,8,黄淮学院,B40,1:1,410,410,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-666.dhtml,河南省,驻马店市,,14357
146,3860,本科二批第一次,文科,4,贵州民族大学,191,1:1,457,457,4,4,0,,贵州省,贵阳市,,7184
147,3900,本科二批第一次,文科,3,陕西服装工程学院（民办）,616,1:1,388,388,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1549.dhtml,陕西省,咸阳市,,17390
148,3914,本科二批第一次,文科,19,北京科技大学天津学院（独立学院）,D71,1:1,384,384,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93355.dhtml,天津市,天津市,,17992
149,3916,本科二批第一次,文科,5,湖北中医药大学,535,1:1,439,439,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-394.dhtml,湖北省,武汉市,,9650
150,3923,本科二批第二次,文科,3,上海杉达学院（民办）,A02,1:1,379,379,3,2,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-932.dhtml,上海市,上海市,,18670
151,3929,本科二批第一次,文科,23,辽宁师范大学海华学院（独立学院）,F29,1:1,383,383,23,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1582.dhtml,辽宁省,大连市,,17686
152,3943,本科二批第一次,文科,2,西安交通工程学院（民办）,176,1:1,387,387,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1819.dhtml,陕西省,西安市,,17548
153,3955,本科二批第一次,文科,4,陕西学前师范学院,J47,1:1,449,449,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5038141.dhtml,陕西省,西安市,,9154
154,3956,本科二批第一次,文科,20,长沙医学院（民办）,G16,1:1,395,395,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-610.dhtml,湖南省,长沙市,,16438
155,3961,本科二批第一次,文科,8,哈尔滨金融学院,041,1:1,454,454,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-196.dhtml,黑龙江省,哈尔滨市,,6497
156,3970,本科二批第一次,文科,4,宝鸡文理学院,952,1:1,440,440,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-563.dhtml,陕西省,宝鸡市,,7292
157,3987,本科二批第一次,文科,5,石家庄铁道大学四方学院（独立学院）,D05,1:1,412,412,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1838.dhtml,河北省,石家庄市,,14081
158,3998,本科二批第一次,文科,5,西安汽车职业大学（民办）,C67,1:1,392,392,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1977.dhtml,陕西省,西安市,,16814
159,4058,本科二批第一次,文科,13,沧州师范学院,652,1:1,409,409,13,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-89.dhtml,河北省,沧州市,,11191
160,4070,本科二批第二次,文科,15,晋中学院,014,1:1,426,426,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-102.dhtml,山西省,晋中市,,12136
161,4108,本科二批第一次,文科,5,沈阳科技学院（民办）,F41,1:1,382,382,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1866.dhtml,辽宁省,沈阳市,,15057
162,4125,本科二批第二次,文科,8,厦门工学院（民办）,H40,1:1,386,386,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1544.dhtml,福建省,厦门市,,17686
163,4129,本科二批第一次,文科,25,山东女子学院,G28,1:1,405,405,25,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6278817.dhtml,山东省,济南市,,13636
164,4142,本科二批第一次,文科,5,滨州学院,068,1:1,462,462,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-352.dhtml,山东省,滨州市,,7537
165,4155,本科二批第一次,文科,8,陕西理工大学,541,1:1,440,440,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-562.dhtml,陕西省,汉中市,,6953
166,4158,本科二批第一次,文科,6,桂林学院（民办）,F42,1:1,397,397,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1882.dhtml,广西壮族自治区,桂林市,,16180
167,4180,本科二批第一次,文科,12,吕梁学院,B35,1:1,421,421,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-607.dhtml,山西省,吕梁市,,12842
168,4215,本科二批第一次,文科,4,太原科技大学,101,1:1,449,449,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-92.dhtml,山西省,太原市,,5879
169,4259,本科二批第一次,文科,5,福建江夏学院,H58,1:1,444,444,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2002.dhtml,福建省,福州市,,9776
170,4301,本科二批第一次,文科,23,河北民族师范学院,094,1:1,404,404,23,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-82.dhtml,河北省,承德市,,11719
171,4305,本科二批第一次,文科,4,昆明城市学院（民办）,G50,1:1,404,404,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1665.dhtml,云南省,昆明市,,14081
172,4330,本科二批第一次,文科,5,哈尔滨学院,A12,1:1,409,409,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-190.dhtml,黑龙江省,哈尔滨市,,9650
173,4336,本科二批第一次,文科,2,安徽农业大学,079,1:1,450,450,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-281.dhtml,安徽省,合肥市,,9034
174,4344,本科二批第一次,文科,37,长春师范大学,429,1:1,403,403,37,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-168.dhtml,吉林省,长春市,,11868
175,4346,本科二批第一次,文科,48,华北科技学院,461,1:1,406,406,48,49,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-730.dhtml,河北省,廊坊市,,14913
176,4372,本科二批第二次,文科,6,宁夏大学新华学院（独立学院）,C04,1:1,379,379,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1660.dhtml,宁夏回族自治区,银川市,,18670
177,4389,本科二批第一次,文科,3,成都大学,N66,1:1,477,477,3,6,0,,四川省,成都市,,5879
178,4391,本科二批第一次,文科,12,湖南科技学院,576,1:1,389,389,12,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-424.dhtml,湖南省,永州市,,17250
179,4397,本科二批第一次,文科,3,北京联合大学,530,1:1,477,477,3,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-799.dhtml,北京市,北京市,,5000
180,4403,本科二批第一次,文科,3,厦门理工学院,405,1:1,460,460,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-708.dhtml,福建省,厦门市,,7762
181,4412,本科二批第一次,文科,8,昆明学院,992,1:1,405,405,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-791.dhtml,云南省,昆明市,,15057
182,4415,本科二批第一次,文科,3,安徽建筑大学,B92,1:1,443,443,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-658.dhtml,安徽省,合肥市,,9897
183,4431,本科二批第一次,文科,13,湖南涉外经济学院（民办）,A73,1:1,382,382,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1006.dhtml,湖南省,长沙市,,17992
184,4438,本科二批第一次,文科,5,青岛恒星科技学院（民办）,A22,1:1,379,379,5,4,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1479.dhtml,山东省,青岛市,,17992
185,4442,本科二批第一次,文科,5,天津外国语大学滨海外事学院（独立学院）,A05,1:1,382,382,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1899.dhtml,天津市,天津市,,14636
186,4450,本科二批第一次,文科,5,河南城建学院,602,1:1,408,408,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-898.dhtml,河南省,平顶山市,,14636
187,4509,本科二批第一次,文科,10,西安财经大学行知学院（独立学院）,511,1:1,386,386,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1921.dhtml,陕西省,西安市,,14756
188,4540,本科二批第一次,文科,3,金陵科技学院,E25,1:1,448,448,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6410241.dhtml,江苏省,南京市,,9267
189,4568,本科二批第一次,文科,11,吉利学院（民办）,A09,1:1,379,379,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1283.dhtml,浙江省,杭州市,,18670
190,4592,本科二批第一次,文科,23,青岛滨海学院（民办）,739,1:1,381,381,23,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-651.dhtml,山东省,青岛市,,18406
191,4637,本科二批第一次,文科,8,重庆财经学院（民办）,899,1:1,387,387,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1835.dhtml,重庆市,重庆市,,17548
192,4644,本科二批第一次,文科,3,广西科技大学,746,1:1,407,407,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-454.dhtml,广西壮族自治区,柳州市,,14756
193,4652,本科二批第一次,文科,27,海南热带海洋学院,976,1:1,393,393,27,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,海南省,三亚市,,13783
194,4691,本科二批第一次,文科,6,闽南科技学院（民办）,H31,1:1,382,382,6,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1464.dhtml,福建省,泉州市,,17842
195,4701,本科二批第一次,文科,12,重庆对外经贸学院（民办）,C03,1:1,388,388,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1834.dhtml,重庆市,重庆市,,14492
196,4707,本科二批第一次,文科,4,河北环境工程学院,J24,1:1,411,411,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-490263.dhtml,河北省,秦皇岛市,,13497
197,4719,本科二批第一次,文科,1137,内蒙古鸿德文理学院（民办）,E87,1:1,386,386,1137,1211,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46949665.dhtml,内蒙古自治区,呼和浩特市,,17686
198,4726,本科二批第一次,文科,13,中国劳动关系学院,059,1:1,468,468,13,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1068.dhtml,北京市,北京市,,4718
199,4729,本科二批第一次,文科,4,西南交通大学希望学院（独立学院）,J05,1:1,429,429,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18907077.dhtml,四川省,成都市,,11719
200,4769,本科二批第一次,文科,2,四川工商学院（民办）,D35,1:1,388,388,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1913.dhtml,四川省,成都市,,17390
201,4779,本科二批第一次,文科,12,西安医学院,222,1:1,435,435,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-936.dhtml,陕西省,西安市,,10023
202,4789,本科二批第一次,文科,5,安阳师范学院,J53,1:1,437,437,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-376.dhtml,河南省,安阳市,,10697
203,4809,本科二批第一次,文科,5,江西农业大学南昌商学院（独立学院）,G54,1:1,390,390,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1749.dhtml,江西省,南昌市,,17106
204,4815,本科二批第一次,文科,8,太原学院,719,1:1,449,449,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-745.dhtml,山西省,太原市,,9154
205,4817,本科二批第一次,文科,6,西安科技大学高新学院（独立学院）,750,1:1,394,394,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3586279.dhtml,陕西省,西安市,,16571
206,4832,本科二批第一次,文科,10,山东农业工程学院,M39,1:1,424,424,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5539336.dhtml,山东省,济南市,,7411
207,4838,本科二批第一次,文科,11,西安翻译学院（民办）,951,1:1,399,399,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1197.dhtml,陕西省,西安市,,15184
208,4879,本科二批第一次,文科,20,珠海科技学院（民办）,C20,1:1,391,391,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1925.dhtml,广东省,珠海市,,15875
209,4890,本科二批第一次,文科,20,西安培华学院（民办）,950,1:1,409,409,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-795.dhtml,陕西省,西安市,,14492
210,4894,本科二批第一次,文科,3,武汉工程大学邮电与信息工程学院（独立学院）,C90,1:1,385,385,3,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1595.dhtml,湖北省,武汉市,,17842
211,4904,本科二批第三次,文科,4,海南热带海洋学院,LP4,1:1,379,379,4,0,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,海南省,三亚市,,18670
212,4910,本科二批第一次,文科,4,南昌交通学院（民办）,D21,1:1,381,381,4,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1745.dhtml,江西省,南昌市,,17106
213,4915,本科二批第二次,文科,19,河南牧业经济学院,M72,1:1,405,405,19,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-369.dhtml,河南省,郑州市,,15057
214,4921,本科二批第一次,文科,2,武汉纺织大学,G12,1:1,467,467,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-389.dhtml,湖北省,武汉市,,6953
215,4932,本科二批第一次,文科,9,保定理工学院（民办）,D68,1:1,387,387,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-398215.dhtml,河北省,保定市,,14636
216,4943,本科二批第一次,文科,9,琼台师范学院,D52,1:1,447,447,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2050.dhtml,海南省,海口市,,7653
217,4966,本科二批第一次,文科,4,成都工业学院,N28,1:1,425,425,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-736.dhtml,四川省,成都市,,12275
218,4974,本科二批第一次,文科,21,中华女子学院,058,1:1,427,427,21,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-740.dhtml,北京市,北京市,,6832
219,4981,本科二批第二次,文科,12,上海建桥学院（民办）,F08,1:1,379,379,12,9,3,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1280.dhtml,上海市,上海市,,18670
220,4991,本科二批第一次,文科,8,赣南科技学院,449,1:1,414,414,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1747.dhtml,江西省,赣州市,,13783
221,5000,本科二批第一次,文科,10,宁波财经学院（民办）,G42,1:1,382,382,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1466.dhtml,浙江省,宁波市,,18266
222,5003,本科二批第二次,文科,26,大连工业大学艺术与信息工程学院（独立学院）,E03,1:1,382,382,26,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1570.dhtml,辽宁省,大连市,,18266
223,5020,本科二批第一次,文科,4,泰山科技学院（民办）,H52,1:1,387,387,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1869.dhtml,山东省,泰安市,,17548
224,5026,本科二批第一次,文科,3,咸阳师范学院,333,1:1,449,449,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-564.dhtml,陕西省,咸阳市,,9154
225,5069,本科二批第一次,文科,45,大连科技学院（民办）,431,1:1,383,383,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1574.dhtml,辽宁省,大连市,,18130
226,5072,本科二批第一次,文科,2,燕京理工学院（民办）,D69,1:1,389,389,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94431.dhtml,北京市,北京市,,17250
227,5082,本科二批第一次,文科,6,郑州航空工业管理学院,J36,1:1,433,433,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-382.dhtml,河南省,郑州市,,6953
228,5085,本科二批第一次,文科,10,沈阳城市建设学院（民办）,437,1:1,388,388,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1575.dhtml,辽宁省,沈阳市,,16438
229,5094,本科二批第一次,文科,5,武昌理工学院（民办）,867,1:1,413,413,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1012.dhtml,湖北省,武汉市,,13928
230,5132,本科二批第一次,文科,14,广西师范大学,798,1:1,442,442,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-461.dhtml,广西壮族自治区,桂林市,,5964
231,5136,本科二批第二次,文科,6,武汉生物工程学院（民办）,683,1:1,379,379,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1035.dhtml,湖北省,武汉市,,18670
232,5145,本科二批第一次,文科,5,白城师范学院,LP6,1:1,412,412,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-169.dhtml,吉林省,白城市,,14081
233,5150,本科二批第一次,文科,23,绵阳师范学院,548,1:1,395,395,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-493.dhtml,四川省,绵阳市,,9034
234,5152,本科二批第一次,文科,12,长春电子科技学院（民办）,A11,1:1,383,383,12,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1847.dhtml,吉林省,长春市,,18130
235,5171,本科二批第一次,文科,7,武汉华夏理工学院（民办）,733,1:1,383,383,7,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1907.dhtml,湖北省,武汉市,,17548
236,5172,本科二批第一次,文科,5,山西应用科技学院（民办）,723,1:1,390,390,5,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1260.dhtml,山西省,临汾市,,15715
237,5183,本科二批第一次,文科,8,三峡大学科技学院（独立学院）,446,1:1,389,389,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1592.dhtml,湖北省,宜昌市,,11066
238,5187,本科二批第一次,文科,45,黑龙江财经学院（民办）,A01,1:1,382,382,45,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1642.dhtml,黑龙江省,哈尔滨市,,18266
239,5201,本科二批第一次,文科,10,潍坊医学院,352,1:1,403,403,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-341.dhtml,山东省,潍坊市,,15309
240,5208,本科二批第一次,文科,3,郑州师范学院,C27,1:1,439,439,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6689852.dhtml,河南省,郑州市,,10427
241,5228,本科二批第一次,文科,12,天津体育学院,552,1:1,421,421,12,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-62.dhtml,天津市,天津市,,11465
242,5253,本科二批第一次,文科,5,乐山师范学院,110,1:1,409,409,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-501.dhtml,四川省,乐山市,,13227
243,5306,本科二批第一次,文科,23,吉林动画学院（民办）,370,1:1,383,383,23,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1852.dhtml,吉林省,长春市,,17686
244,5330,本科二批第一次,文科,6,天津传媒学院（民办）,E98,1:1,383,383,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1900.dhtml,天津市,天津市,,18130
245,5369,本科二批第一次,文科,9,青岛城市学院（民办）,482,1:1,381,381,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1701.dhtml,山东省,青岛市,,17992
246,5378,本科二批第二次,文科,9,西安思源学院（民办）,514,1:1,379,379,9,8,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1545.dhtml,陕西省,西安市,,18670
247,5381,本科二批第一次,文科,7,郑州工商学院（民办）,H47,1:1,387,387,7,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1780.dhtml,河南省,郑州市,,17548
248,5401,本科二批第一次,文科,10,廊坊师范学院,639,1:1,439,439,10,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-84.dhtml,河北省,廊坊市,,10427
249,5407,本科二批第一次,文科,4,成都理工大学工程技术学院（独立学院）,A30,1:1,396,396,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1909.dhtml,四川省,成都市,,16308
250,5420,本科二批第一次,文科,10,山东管理学院,K41,1:1,402,402,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5463633.dhtml,山东省,济南市,,15431
251,5429,本科二批第一次,文科,6,广西民族大学,791,1:1,409,409,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-467.dhtml,广西壮族自治区,南宁市,,7762
252,5436,本科二批第一次,文科,3,长春大学,832,1:1,467,467,3,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-892.dhtml,吉林省,长春市,,6953
253,5449,本科二批第一次,文科,11,浙江水利水电学院,649,1:1,427,427,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-820.dhtml,浙江省,杭州市,,8525
254,5453,本科二批第一次,文科,6,福州大学至诚学院（独立学院）,G55,1:1,384,384,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5494712.dhtml,福建省,福州市,,17992
255,5454,本科二批第一次,文科,2,海南医学院,A81,1:1,424,424,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-920.dhtml,海南省,海口市,,12423
256,5456,本科二批第一次,文科,20,内蒙古科技大学包头医学院,LVQ,1:1,449,449,20,26,0,,内蒙古自治区,包头市,,9154
257,5478,本科二批第一次,文科,2,滨州医学院,A61,1:1,464,464,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-343.dhtml,山东省,滨州市,,7292
258,5502,本科二批第一次,文科,4,桂林理工大学,424,1:1,435,435,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-456.dhtml,广西壮族自治区,桂林市,,10940
259,5520,本科二批第一次,文科,6,河南科技学院,A78,1:1,417,417,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-368.dhtml,河南省,新乡市,,10427
260,5538,本科二批第一次,文科,20,九江学院,421,1:1,395,395,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-939.dhtml,江西省,九江市,,11719
261,5547,本科二批第一次,文科,6,兰州文理学院,C28,1:1,405,405,6,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-856.dhtml,甘肃省,兰州市,,10562
262,5549,本科二批第一次,文科,3,湖南工商大学,703,1:1,465,465,3,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-426.dhtml,湖南省,长沙市,,5673
263,5566,本科二批第一次,文科,20,齐鲁理工学院（民办）,F66,1:1,386,386,20,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427247.dhtml,山东省,济南市,,15057
264,5583,本科二批第一次,文科,14,山西工商学院（民办）,C85,1:1,388,388,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1931.dhtml,山西省,太原市,,16571
265,5587,本科二批第一次,文科,11,吉林建筑科技学院（民办）,836,1:1,383,383,11,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1849.dhtml,吉林省,长春市,,17548
266,5602,本科二批第一次,文科,23,黑龙江工业学院,873,1:1,408,408,23,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-813.dhtml,黑龙江省,鸡西市,,14636
267,5606,本科二批第一次,文科,49,长春财经学院（民办）,A35,1:1,382,382,49,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1848.dhtml,吉林省,长春市,,15057
