,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeProvince,CollegeLevel,CollegeCity
761,3285,本科一批第一次,文科,32,中央民族大学,003,1:1,548,548,32,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46.dhtml,29,历史学,非定向,2,591,2,4,5000,丰台校区,50%符合条件的毕业生可保研,224.0,北京市,"['985', 'DFC']",北京市
762,3290,本科一批第一次,文科,26,华中农业大学,066,1:1,518,518,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,29,工商管理类,非定向,9,542,10,4,4500,武汉市,包含专业：市场营销、人力资源管理、会计学、财务管理、工商管理,1399.0,湖北省,"['211', 'DFC']",武汉市
763,3294,本科一批第一次,文科,33,中南民族大学,007,1:1,482,482,33,35,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,29,应用心理学,非定向,2,489,2,4,4500,校本部,,4718.0,湖北省,,武汉市
764,3300,本科一批第一次,文科,8,浙江大学,292,1:1,617,617,8,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-256.dhtml,2A,社会科学试验班（含数字金融双学士学位项目）,非定向,2,617,0,4,5300,校本部,含金融学-数学与应用数学双学士学位项目。包含专业：经济学、财政学、金融学、国际经济与贸易、教育学、会计学、工商管理、社会学、农林经济管理、行政管理、劳动与社会保障、土地资源管理、法学,54.0,浙江省,"['985', '211', 'DFC']",杭州市
765,3304,本科一批第一次,文科,30,内蒙古大学,L31,1:1.05,480,477,32,41,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-107.dhtml,2A,中国少数民族语言文学,非定向,30,480,33,4,4620,北校区,蒙古语言文学,5564.0,内蒙古自治区,"['211', 'DFC']",呼和浩特市
766,3306,本科一批第一次,文科,8,浙江大学,292,1:1,617,617,8,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-256.dhtml,2B,社会科学试验班（竺可桢学院人文社科实验班）,非定向,2,619,8,4,5300,校本部,包含专业：经济学、财政学、金融学、国际经济与贸易、教育学、会计学、工商管理、社会学、农林经济管理、行政管理、劳动与社会保障、土地资源管理、法学,45.0,浙江省,"['985', '211', 'DFC']",杭州市
767,3313,本科一批第一次,文科,490,内蒙古大学,751,1:1.05,502,482,515,527,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-107.dhtml,2B,民族学,非定向,13,503,13,4,4620,北校区,,3612.0,内蒙古自治区,"['211', 'DFC']",呼和浩特市
768,3316,本科一批第一次,文科,8,中山大学,279,1:1,583,583,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-428.dhtml,2C,工商管理（深圳）,非定向,2,598,5,4,6060,深圳校区,,154.0,广东省,"['985', '211', 'DFC']",广州市
769,3347,本科一批第一次,文科,8,济南大学,306,1:1,489,489,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-334.dhtml,2H,工商管理类,非定向,3,489,3,4,6600,舜耕校区,包含专业：工商管理、会计学,4718.0,山东省,,济南市
770,3353,本科一批第一次,文科,8,济南大学,306,1:1,489,489,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-334.dhtml,2J,经济学类,非定向,3,510,3,4,6600,舜耕校区,包含专业：经济学、金融学,3112.0,山东省,,济南市
771,3374,本科一批第一次,文科,14,新疆大学,981,1:1,489,489,14,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-590.dhtml,2P,汉语言文学,非定向,4,532,4,4,3100,红湖校区,国家级一流本科专业,1820.0,新疆维吾尔自治区,"['211', 'DFC']",乌鲁木齐市
772,3397,本科一批第一次,文科,18,曲阜师范大学,B94,1:1,484,484,18,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-349.dhtml,2X,商务英语,非定向,2,487,2,4,4400,日照校区,,4902.0,山东省,,济宁市
773,3404,本科一批第一次,文科,8,上海海洋大学,062,1:1,508,508,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-207.dhtml,30,金融学,非定向,3,534,5,4,6500,校本部主校区,,1728.0,上海市,['DFC'],上海市
774,3409,本科一批第一次,文科,6,中国农业大学,J78,1:1,544,544,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,30,国际经济与贸易（中外合作办学）,非定向,3,548,3,4,,北京市海淀区,学费国内每年8.8至9.5万元；如出国学习，合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询：010－62737793/4，http://icb.cau.edu.cn,1193.0,北京市,"['985', '211', 'DFC']",北京市
775,3414,本科一批第一次,文科,17,黑龙江大学,875,1:1,481,481,17,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-173.dhtml,30,考古学,非定向,2,512,2,4,5000,哈尔滨市,,2994.0,黑龙江省,,哈尔滨市
776,3422,本科一批第一次,文科,14,河北大学,630,1:1,487,487,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-65.dhtml,30,财务管理,非定向,3,516,3,4,5060,七一路校区,,2726.0,河北省,,保定市
777,3435,本科一批第一次,文科,16,湖南中医药大学,B02,1:1,484,484,16,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,30,中医儿科学,非定向,1,528,1,5,7500,长沙市,,2023.0,湖南省,,长沙市
778,3437,本科一批第一次,文科,32,中央民族大学,003,1:1,548,548,32,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46.dhtml,30,教育学,非定向,2,569,2,4,5000,丰台校区,,596.0,北京市,"['985', 'DFC']",北京市
779,3441,本科一批第一次,文科,5,宁波大学,908,1:1,512,512,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-876.dhtml,30,传播学,非定向,1,512,0,4,5300,校本部,,2994.0,浙江省,['DFC'],宁波市
780,3442,本科一批第一次,文科,15,中央财经大学,025,1:1,549,549,15,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-31.dhtml,30,外国语言文学类（财经英语、财经翻译）,非定向,2,549,1,4,6000,按学校两校区建设规划和办学实际确定,包含专业：英语(财经英语)、翻译(财经翻译),1162.0,北京市,"['211', 'DFC']",北京市
781,3443,本科一批第二次,文科,18,海南师范大学,927,1:1,479,479,18,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-883.dhtml,30,新闻传播学类,非定向,3,479,2,4,4180,桂林洋校区,包含专业：新闻学、广播电视学,5673.0,海南省,,海口市
782,3444,本科一批第一次,文科,5,浙江传媒学院,271,1:1,483,483,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-877.dhtml,30,广播电视学,非定向,2,520,2,4,5500,杭州钱塘校区,,2482.0,浙江省,,杭州市
783,3447,本科一批第一次,文科,26,华中农业大学,066,1:1,518,518,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,30,外国语言文学类,非定向,5,539,5,4,5850,武汉市,包含专业：英语、商务英语,1502.0,湖北省,"['211', 'DFC']",武汉市
784,3455,本科一批第一次,文科,644,内蒙古财经大学,754,1:1,468,468,644,663,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,31,会计学,非定向,5,519,14,4,4400,西校区,,2539.0,内蒙古自治区,,呼和浩特市
785,3459,本科一批第一次,文科,6,中国农业大学,J78,1:1,544,544,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,31,传播学（中外合作办学）,非定向,1,561,1,4,,北京市海淀区,学费国内每年8.8至9.5万元；如出国学习，合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询：010－62737793/4，http://icb.cau.edu.cn,797.0,北京市,"['985', '211', 'DFC']",北京市
786,3465,本科一批第一次,文科,4,深圳技术大学,P45,1:1,491,491,4,6,0,,31,国际商务,非定向,2,517,3,4,5500,校本部,,2666.0,广东省,,深圳市
787,3468,本科一批第一次,文科,18,天津外国语大学,551,1:1,488,488,18,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,31,新闻传播学类,非定向,1,488,2,4,4400,滨海校区,包含专业：新闻学、传播学,4799.0,天津市,,天津市
788,3478,本科一批第一次,文科,794,内蒙古师范大学,752,1:1,470,470,794,823,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-112.dhtml,31,民族学,非定向,14,470,5,4,4200,赛罕校区,,6623.0,内蒙古自治区,,呼和浩特市
789,3490,本科一批第一次,文科,7,集美大学,627,1:1,486,486,7,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-304.dhtml,31,工商管理,非定向,2,511,2,4,5460,校本部,,3043.0,福建省,,厦门市
790,3493,本科一批第一次,文科,16,湖南中医药大学,B02,1:1,484,484,16,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,31,中医骨伤科学,非定向,1,529,1,5,7500,长沙市,,1963.0,湖南省,,长沙市
791,3496,本科一批第一次,文科,14,河北大学,630,1:1,487,487,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-65.dhtml,31,英语,非定向,2,487,1,4,5390,七一路校区,,4902.0,河北省,,保定市
792,3499,本科一批第一次,文科,6,中国地质大学（武汉）,162,1:1,546,546,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-388.dhtml,31,法学,非定向,2,556,2,4,4500,校本部,,942.0,湖北省,['211'],武汉市
793,3505,本科一批第一次,文科,5,宁波大学,908,1:1,512,512,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-876.dhtml,31,英语,非定向,1,515,1,4,6000,校本部,要求高考外语成绩不低于115分,2798.0,浙江省,['DFC'],宁波市
794,3506,本科一批第一次,文科,26,华中农业大学,066,1:1,518,518,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,31,公共管理类,非定向,2,541,3,4,4500,武汉市,包含专业：土地资源管理、行政管理,1432.0,湖北省,"['211', 'DFC']",武汉市
795,3507,本科一批第一次,文科,27,中南民族大学,L65,1:1,500,500,27,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,31,思想政治教育（招少数民族考生）,非定向,2,523,4,4,4500,校本部,,2319.0,湖北省,,武汉市
796,3508,本科一批第一次,文科,5,浙江传媒学院,271,1:1,483,483,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-877.dhtml,31,新闻学,非定向,1,517,1,4,4800,杭州钱塘校区,,2666.0,浙江省,,杭州市
797,3511,本科一批第一次,文科,2,广东财经大学,086,1:1,530,530,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-452.dhtml,31,会计学,非定向,1,555,2,4,5510,第一、二学年佛山校区，第三、四学年广州校区,,967.0,广东省,,广州市
798,3515,本科一批第一次,文科,17,湘潭大学,702,1:1,511,511,17,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-408.dhtml,32,汉语言文学,非定向,3,549,3,4,5300,校本部,,1162.0,湖南省,,湘潭市
799,3517,本科一批第一次,文科,112,内蒙古财经大学,L10,1:1,468,468,112,89,23,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,32,会计学（中外合作办学）,非定向,43,479,55,4,18000,西校区,只录取有专业志愿的英语语种考生。,5673.0,内蒙古自治区,,呼和浩特市
800,3518,本科一批第一次,文科,6,中国农业大学,J78,1:1,544,544,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,32,农林经济管理（中外合作办学）,非定向,2,544,2,4,,北京市海淀区,学费国内每年8.8至9.5万元；出国学习期间合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询：010－62737793/4，http://icb.cau.edu.cn,1321.0,北京市,"['985', '211', 'DFC']",北京市
801,3530,本科一批第一次,文科,18,天津外国语大学,551,1:1,488,488,18,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,32,网络与新媒体,非定向,1,506,1,4,4400,滨海校区,,3407.0,天津市,,天津市
802,3536,本科一批第一次,文科,17,西安外国语大学,942,1:1,497,497,17,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-566.dhtml,32,翻译,非定向,1,497,0,4,5400,长安校区,,4071.0,陕西省,,西安市
803,3537,本科一批第一次,文科,794,内蒙古师范大学,752,1:1,470,470,794,823,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-112.dhtml,32,社会工作（师范类）,非定向,26,470,12,4,4200,赛罕校区,,6623.0,内蒙古自治区,,呼和浩特市
804,3551,本科一批第一次,文科,10,南昌大学,935,1:1,493,493,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-314.dhtml,32,中国语言文学类,非定向,3,553,3,4,4650,前湖校区,包含专业：汉语言文学、汉语国际教育,1035.0,江西省,"['211', 'DFC']",南昌市
805,3555,本科一批第一次,文科,18,山东大学,300,1:1,549,549,18,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-330.dhtml,32,工商管理类,非定向,2,578,2,4,5800,校本部,含工商管理创新实验班；不招收单色识别不全考生。包含专业：工商管理、会计学,420.0,山东省,"['985', '211', 'DFC']",济南市
806,3558,本科一批第一次,文科,32,中央民族大学,003,1:1,548,548,32,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46.dhtml,32,汉语言文学,非定向,2,576,2,4,5000,丰台校区,,451.0,北京市,"['985', 'DFC']",北京市
807,3560,本科一批第一次,文科,2,江西财经大学,LVL,1:1,489,489,2,5,0,,32,会计学（ACCA方向）,非定向,1,554,1,4,14000,南昌市,英国特许注册会计师，涉及注册从业资格考试专业,1008.0,江西省,,南昌市
808,3562,本科一批第一次,文科,20,安徽财经大学,052,1:1,480,480,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,32,公共管理类,非定向,2,492,2,4,4900,龙湖东校区,包含专业：行政管理、劳动与社会保障、土地资源管理,4471.0,安徽省,,蚌埠市
809,3564,本科一批第一次,文科,7,青岛科技大学,211,1:1,497,497,7,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-333.dhtml,32,财务管理,非定向,3,521,3,4,6600,崂山校区,,2426.0,山东省,,青岛市
810,3574,本科一批第一次,文科,644,内蒙古财经大学,754,1:1,468,468,644,663,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,33,财务管理,非定向,29,498,36,4,4400,西校区,,3994.0,内蒙古自治区,,呼和浩特市
811,3580,本科一批第一次,文科,17,西安外国语大学,942,1:1,497,497,17,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-566.dhtml,33,商务英语,非定向,1,522,1,4,5400,长安校区,,2367.0,陕西省,,西安市
812,3586,本科一批第一次,文科,10,北京体育大学,338,1:1,489,489,10,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-38.dhtml,33,体育经济与管理,非定向,3,541,3,4,5000,校本部,不能准确识别红、黄、绿、兰、紫各种颜色中任何一种颜色的导线、按键、信号灯、几何图形者，不予录取,1432.0,北京市,"['211', 'DFC']",北京市
813,3587,本科一批第一次,文科,18,天津外国语大学,551,1:1,488,488,18,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,33,广告学,非定向,1,512,1,4,4400,滨海校区,,2994.0,天津市,,天津市
814,3595,本科一批第一次,文科,4,西南大学,071,1:1,541,541,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-489.dhtml,33,民族学,非定向,1,541,0,4,4000,北碚校区,,1432.0,重庆市,"['211', 'DFC']",重庆市
815,3605,本科一批第一次,文科,20,安徽财经大学,052,1:1,480,480,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,33,工商管理类,非定向,2,481,3,4,4900,龙湖东校区,包含专业：工商管理、市场营销、人力资源管理,5476.0,安徽省,,蚌埠市
816,3608,本科一批第一次,文科,9,武汉理工大学,253,1:1,516,516,9,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,33,外国语言文学类,非定向,3,516,0,4,4500,校本部,包含专业：英语、法语、日语,2726.0,湖北省,"['211', 'DFC']",武汉市
817,3611,本科一批第一次,文科,32,中央民族大学,003,1:1,548,548,32,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46.dhtml,33,汉语国际教育,非定向,2,561,2,4,5000,丰台校区,,797.0,北京市,"['985', 'DFC']",北京市
818,3619,本科一批第一次,文科,6,中国地质大学（武汉）,162,1:1,546,546,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-388.dhtml,33,行政管理,非定向,1,546,1,4,4500,校本部,,1254.0,湖北省,['211'],武汉市
819,3620,本科一批第一次,文科,6,北京印刷学院,373,1:1,486,486,6,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-14.dhtml,33,工商管理类,非定向,2,486,2,4,4200,西校区,包含专业：市场营销、财务管理、文化产业管理,5000.0,北京市,,北京市
820,3621,本科一批第一次,文科,5,宁波大学,908,1:1,512,512,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-876.dhtml,33,日语,非定向,1,512,1,4,5300,校本部,要求高考外语成绩不低于115分,2994.0,浙江省,['DFC'],宁波市
821,3623,本科一批第二次,文科,27,中南民族大学,L65,1:1,500,500,27,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,33,社会学类（招少数民族考生）,非定向,4,500,2,4,4500,校本部,包含专业：社会学、社会工作,3851.0,湖北省,,武汉市
822,3624,本科一批第一次,文科,5,浙江传媒学院,271,1:1,483,483,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-877.dhtml,33,传播学,非定向,1,483,2,4,4800,杭州钱塘校区,,5295.0,浙江省,,杭州市
823,3626,本科一批第一次,文科,18,海南师范大学,927,1:1,479,479,18,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-883.dhtml,33,经济学类,非定向,2,506,2,4,4620,桂林洋校区,包含专业：经济学、税收学、金融学、国际经济与贸易,3407.0,海南省,,海口市
824,3629,本科一批第一次,文科,18,哈尔滨理工大学,099,1:1,468,468,18,15,3,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-175.dhtml,34,英语,非定向,6,472,7,4,4800,校本部,,6374.0,黑龙江省,,哈尔滨市
825,3633,本科一批第一次,文科,14,南京财经大学,049,1:1,487,487,14,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-250.dhtml,34,旅游管理,非定向,4,487,2,4,5200,仙林校区,,4902.0,江苏省,,南京市
826,3635,本科一批第一次,文科,644,内蒙古财经大学,754,1:1,468,468,644,663,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,34,审计学,非定向,32,502,41,4,4400,西校区,,3698.0,内蒙古自治区,,呼和浩特市
827,3638,本科一批第一次,文科,26,西南财经大学,035,1:1,537,537,26,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-503.dhtml,34,汉语言文学（文创实验班）,非定向,1,568,1,4,4400,柳林校区,,611.0,四川省,"['211', 'DFC']",成都市
828,3648,本科一批第一次,文科,794,内蒙古师范大学,752,1:1,470,470,794,823,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-112.dhtml,34,社会学（师范类）,非定向,26,470,21,4,4200,赛罕校区,,6623.0,内蒙古自治区,,呼和浩特市
