,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeLevel,CollegeProvince,CollegeCity
969,1294,本科一批第一次,理科,53,南京航空航天大学,117,1:1,529,529,53,58,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-226.dhtml,0K,电子信息类,非定向,4,579,5,4,6380,,一、二年级在常州市天目湖校区就读，三、四年级在南京市将军路校区就读。包含专业：电子信息科学与技术、信息工程,3129.0,"['211', 'DFC']",江苏省,南京市
970,1295,本科一批第一次,理科,90,沈阳农业大学,072,1:1,438,438,90,91,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-131.dhtml,0K,环境科学,非定向,2,438,0,4,5200,主校区,,27899.0,,辽宁省,沈阳市
971,1296,本科一批第一次,理科,28,吉林财经大学,381,1:1,441,441,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170.dhtml,0K,金融学,非定向,2,499,2,4,5280,净月校区,,13906.0,,吉林省,长春市
972,1297,本科一批第一次,理科,68,华北电力大学（北京）,134,1:1,546,546,68,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,0K,数学类,非定向,3,572,4,4,5500,北京校部,包含专业：信息与计算科学、数据科学与大数据技术,3695.0,['DFC'],北京市,北京市
973,1298,本科一批第一次,理科,133,中国矿业大学,463,1:1,512,512,133,136,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-229.dhtml,0K,电子信息类,非定向,8,565,8,4,5800,,包含专业：电子信息工程、自动化,4369.0,['211'],江苏省,徐州市
974,1300,本科一批第一次,理科,34,苏州大学,327,1:1,519,519,34,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-224.dhtml,0K,电子科学与技术,非定向,1,579,1,4,5800,苏州,,3129.0,"['211', 'DFC']",江苏省,苏州市
975,1301,本科一批第一次,理科,20,上海海事大学,137,1:1,474,474,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,0K,自动化,非定向,2,518,2,4,7000,临港校区,,10600.0,,上海市,上海市
976,1303,本科一批第一次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,0K,建筑类,非定向,2,452,2,5,5900,雨母校区,包含专业：建筑学、城乡规划,24270.0,,湖南省,衡阳市
977,1304,本科一批第一次,理科,24,中南财经政法大学,020,1:1,514,514,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402.dhtml,0K,工商管理类,非定向,2,540,2,4,4500,首义校区,包含专业：工商管理、市场营销、人力资源管理、物流管理、电子商务、工商管理(商务分析方向),7381.0,"['211', 'DFC']",湖北省,武汉市
978,1305,本科一批第一次,理科,28,青岛理工大学,173,1:1,458,458,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-335.dhtml,0K,材料成型及控制工程,非定向,1,485,2,4,6325,嘉陵江路校区,,16660.0,,山东省,青岛市
979,1306,本科一批第一次,理科,62,合肥工业大学,097,1:1,512,512,62,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,0K,应用化学,非定向,2,512,1,4,5500,合肥校区,,11556.0,"['211', 'DFC']",安徽省,合肥市
980,1308,本科一批第一次,理科,72,中国民用航空飞行学院,362,1:1,466,466,72,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,0K,航空航天工程（直升机维修工程）,非定向,3,495,3,4,,德阳校区,"原则上只招男生,不建议女生报考,无色盲色弱。",14714.0,,四川省,德阳市
981,1309,本科一批第一次,理科,10,河南师范大学,K11,1:1,435,435,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-373.dhtml,0K,生态学,非定向,5,435,4,4,5000,东、西校区,,28711.0,,河南省,新乡市
982,1310,本科一批第一次,理科,37,上海立信会计金融学院,964,1:1,473,473,37,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-695.dhtml,0K,计算机科学与技术,非定向,4,492,4,4,7000,文翔路校区,,15281.0,,上海市,上海市
983,1311,本科一批第一次,理科,60,齐鲁工业大学,617,1:1,467,467,60,77,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-337.dhtml,0K,智能制造工程,非定向,5,483,5,4,5500,长清校区,,17058.0,,山东省,济南市
984,1312,本科一批第一次,理科,19,哈尔滨医科大学,878,1:1,482,482,19,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-184.dhtml,0K,生物医学工程,非定向,1,522,1,4,5000,校本部,,9977.0,,黑龙江省,哈尔滨市
985,1313,本科一批第一次,理科,20,重庆医科大学,883,1:1,458,458,20,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-485.dhtml,0L,医学影像技术,非定向,2,481,2,4,6250,,不招收色盲色弱，矫正视力不得大于800度,17482.0,,重庆市,重庆市
986,1314,本科一批第一次,理科,15,上海政法学院,A08,1:1,469,469,15,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2120.dhtml,0L,财务管理,非定向,2,494,3,4,6500,校本部,,14896.0,,上海市,上海市
987,1315,本科一批第一次,理科,29,河北医科大学,581,1:1,466,466,29,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-76.dhtml,0L,医学影像技术,非定向,3,473,3,4,5200,建华校区,,19279.0,,河北省,石家庄市
988,1317,本科一批第一次,理科,73,海南大学,925,1:1,479,479,73,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-450.dhtml,0L,药学,非定向,2,506,3,4,4600,,一、二年级在海甸校区，三、四年级在海口美安科技新城,12614.0,"['211', 'DFC']",海南省,海口市
989,1318,本科一批第一次,理科,42,沈阳建筑大学,150,1:1,439,439,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-129.dhtml,0L,信息与计算科学,非定向,1,499,1,4,5200,主校区,,13906.0,,辽宁省,沈阳市
990,1319,本科一批第一次,理科,53,南京航空航天大学,117,1:1,529,529,53,58,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-226.dhtml,0L,微电子科学与工程（集成电路设计）,非定向,2,585,2,4,5800,,一、二年级在常州市天目湖校区就读，三、四年级在南京市将军路校区就读。,2643.0,"['211', 'DFC']",江苏省,南京市
991,1320,本科一批第一次,理科,28,吉林财经大学,381,1:1,441,441,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170.dhtml,0L,金融工程,非定向,3,446,4,4,5280,净月校区,,25814.0,,吉林省,长春市
992,1321,本科一批第一次,理科,68,华北电力大学（北京）,134,1:1,546,546,68,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,0L,应用物理学,非定向,1,565,2,4,5500,北京校部,,4369.0,['DFC'],北京市,北京市
993,1322,本科一批第一次,理科,133,中国矿业大学,463,1:1,512,512,133,136,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-229.dhtml,0L,计算机类,非定向,6,566,7,4,5800,,包含专业：软件工程、数据科学与大数据技术、计算机科学与技术、信息安全,4278.0,['211'],江苏省,徐州市
994,1324,本科一批第一次,理科,61,石家庄铁道大学,244,1:1,461,461,61,71,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-90.dhtml,0L,计算机类,非定向,4,489,6,4,4900,龙山校区,包含专业：计算机科学与技术、软件工程、网络工程、数字媒体技术、信息工程、人工智能,15879.0,,河北省,石家庄市
995,1326,本科一批第一次,理科,34,苏州大学,327,1:1,519,519,34,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-224.dhtml,0L,通信工程,非定向,1,577,2,4,6380,苏州,,3284.0,"['211', 'DFC']",江苏省,苏州市
996,1327,本科一批第一次,理科,20,上海海事大学,137,1:1,474,474,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,0L,计算机类,非定向,3,517,3,4,7000,临港校区,包含专业：计算机科学与技术、信息管理与信息系统、网络工程、人工智能,10758.0,,上海市,上海市
997,1329,本科一批第二次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,0L,风景园林,非定向,4,451,2,4,5900,雨母校区,,24531.0,,湖南省,衡阳市
998,1330,本科一批第一次,理科,72,中国民用航空飞行学院,362,1:1,466,466,72,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,0L,飞行器制造工程（飞机结构维修）,非定向,5,493,6,4,,德阳校区,无色盲色弱。,15072.0,,四川省,德阳市
999,1331,本科一批第一次,理科,44,安徽大学,920,1:1,497,497,44,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-275.dhtml,0L,测控技术与仪器,非定向,2,538,2,4,5400,磬苑校区,,7668.0,"['211', 'DFC']",安徽省,合肥市
1000,1332,本科一批第一次,理科,60,齐鲁工业大学,617,1:1,467,467,60,77,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-337.dhtml,0L,电子信息工程,非定向,5,506,6,4,6600,长清校区,,12614.0,,山东省,济南市
1001,1333,本科一批第一次,理科,33,青岛科技大学,211,1:1,454,454,33,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-333.dhtml,0L,能源与动力工程,非定向,2,515,3,4,6600,崂山校区,,11103.0,,山东省,青岛市
1002,1335,本科一批第一次,理科,42,合肥工业大学（宣城校区）,J72,1:1,495,495,42,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,0L,环境生态工程,非定向,2,503,2,4,6050,宣城校区,,13146.0,,安徽省,宣城市
1003,1336,本科一批第一次,理科,1906,内蒙古工业大学,753,1:1.05,434,434,2002,1774,228,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-109.dhtml,0M,英语,非定向,5,446,6,4,4200,金川校区,英语单科成绩必须达到100分及以上,25814.0,,内蒙古自治区,呼和浩特市
1004,1338,本科一批第一次,理科,25,北京工商大学,047,1:1,494,494,25,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-11.dhtml,0M,香料香精技术与工程,非定向,5,494,5,4,4600,良乡校区/阜成路校区,,14896.0,,北京市,北京市
1005,1340,本科一批第五次,理科,28,大连外国语大学,033,1:1,434,434,28,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-144.dhtml,0M,朝鲜语,非定向,2,434,1,4,8000,主校区,招收非朝鲜族考生,28969.0,,辽宁省,大连市
1006,1341,本科一批第二次,理科,42,合肥工业大学（宣城校区）,J72,1:1,495,495,42,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,0M,地球信息科学与技术,非定向,2,495,1,4,5500,宣城校区,,14714.0,,安徽省,宣城市
1007,1342,本科一批第一次,理科,73,海南大学,925,1:1,479,479,73,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-450.dhtml,0M,机械设计制造及其自动化,非定向,1,537,1,4,4600,海甸校区,,7812.0,"['211', 'DFC']",海南省,海口市
1008,1343,本科一批第一次,理科,53,南京航空航天大学,117,1:1,529,529,53,58,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-226.dhtml,0M,机械工程,非定向,5,533,6,4,6380,将军路校区,,8374.0,"['211', 'DFC']",江苏省,南京市
1009,1344,本科一批第一次,理科,64,南京工业大学,192,1:1,458,458,64,73,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-230.dhtml,0M,生物工程,非定向,4,501,5,4,6380,江浦校区,,13516.0,,江苏省,南京市
1010,1345,本科一批第一次,理科,20,上海海事大学,137,1:1,474,474,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,0M,港口航道与海岸工程,非定向,2,484,2,4,7000,临港校区,,16847.0,,上海市,上海市
1011,1346,本科一批第一次,理科,68,华北电力大学（北京）,134,1:1,546,546,68,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,0M,环境科学与工程类,非定向,3,546,1,4,5500,北京校部,包含专业：应用化学、环境科学,6565.0,['DFC'],北京市,北京市
1012,1347,本科一批第一次,理科,133,中国矿业大学,463,1:1,512,512,133,136,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-229.dhtml,0M,人工智能,非定向,6,549,6,4,5800,,,6181.0,['211'],江苏省,徐州市
1013,1349,本科一批第一次,理科,14,北方工业大学,427,1:1,479,479,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-9.dhtml,0M,微电子科学与工程（集成电路设计与测试）,非定向,1,502,1,4,4600,校本部,,13333.0,,北京市,北京市
1014,1350,本科一批第一次,理科,34,苏州大学,327,1:1,519,519,34,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-224.dhtml,0M,智能制造工程,非定向,1,574,1,4,5800,苏州,,3521.0,"['211', 'DFC']",江苏省,苏州市
1015,1352,本科一批第一次,理科,24,上海财经大学,024,1:1,570,570,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-213.dhtml,0M,电子商务,非定向,2,570,1,4,6500,主校区,,3883.0,"['211', 'DFC']",上海市,上海市
1016,1353,本科一批第一次,理科,28,青岛理工大学,173,1:1,458,458,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-335.dhtml,0M,建筑环境与能源应用工程,非定向,4,463,4,4,6600,嘉陵江路校区,,21591.0,,山东省,青岛市
1017,1354,本科一批第一次,理科,62,合肥工业大学,097,1:1,512,512,62,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,0M,机械类（智能制造）,非定向,2,567,2,4,6050,合肥校区,包含专业：机械设计制造及其自动化、飞行器制造工程、智能制造工程,4177.0,"['211', 'DFC']",安徽省,合肥市
1018,1355,本科一批第一次,理科,72,中国民用航空飞行学院,362,1:1,466,466,72,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,0M,飞行器动力工程（飞机发动机维修）,非定向,4,506,4,4,,德阳校区,"原则上只招男生,不建议女生报考,无色盲色弱。",12614.0,,四川省,德阳市
1019,1357,本科一批第一次,理科,37,上海立信会计金融学院,964,1:1,473,473,37,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-695.dhtml,0M,数据科学与大数据技术,非定向,2,500,3,4,7000,文翔路校区,,13724.0,,上海市,上海市
1020,1358,本科一批第一次,理科,60,齐鲁工业大学,617,1:1,467,467,60,77,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-337.dhtml,0M,电气工程及其自动化,非定向,5,512,7,4,5500,长清校区,,11556.0,,山东省,济南市
1021,1359,本科一批第一次,理科,16,东华理工大学,466,1:1,436,436,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-316.dhtml,0M,应用化学,非定向,6,436,5,4,4940,南昌校区,,28447.0,,江西省,抚州市
1022,1360,本科一批第一次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,0M,化工与制药类,非定向,5,455,5,4,5900,红湘校区,包含专业：化学工程与工艺、制药工程,23526.0,,湖南省,衡阳市
1023,1361,本科一批第一次,理科,111,中国民航大学,363,1:1,481,481,111,115,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-52.dhtml,0M,交通管理（飞行运行管理）,非定向,8,534,9,4,5200,东丽校区,原则上只招男生；单眼裸视E字表4.0以上，无语言、发音、听力障碍；不招色弱、色盲。,8226.0,,天津市,天津市
1024,1362,本科一批第一次,理科,20,重庆医科大学,883,1:1,458,458,20,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-485.dhtml,0N,康复治疗学,非定向,1,531,1,4,6250,,不招收色盲色弱，矫正视力不得大于800度,8650.0,,重庆市,重庆市
1025,1363,本科一批第一次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,0N,材料类,非定向,4,453,4,4,5900,红湘校区,包含专业：高分子材料与工程、无机非金属材料工程,24028.0,,湖南省,衡阳市
1026,1364,本科一批第一次,理科,29,河北医科大学,581,1:1,466,466,29,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-76.dhtml,0N,卫生检验与检疫,非定向,2,466,2,4,5200,建华校区,,20873.0,,河北省,石家庄市
1027,1366,本科一批第一次,理科,73,海南大学,925,1:1,479,479,73,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-450.dhtml,0N,车辆工程,非定向,1,526,1,4,4600,海甸校区,,9368.0,"['211', 'DFC']",海南省,海口市
1028,1368,本科一批第一次,理科,42,沈阳建筑大学,150,1:1,439,439,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-129.dhtml,0N,工程管理,非定向,2,462,2,4,5200,主校区,,21823.0,,辽宁省,沈阳市
1029,1370,本科一批第一次,理科,20,上海海事大学,137,1:1,474,474,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,0N,交通运输,非定向,2,509,2,4,7000,临港校区,,12069.0,,上海市,上海市
1030,1371,本科一批第一次,理科,68,华北电力大学（北京）,134,1:1,546,546,68,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,0N,工商管理类,非定向,3,546,0,4,5000,北京校部,包含专业：会计学、财务管理、工商管理、人力资源管理、市场营销,6565.0,['DFC'],北京市,北京市
1031,1372,本科一批第一次,理科,28,吉林财经大学,381,1:1,441,441,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170.dhtml,0N,数据科学与大数据技术,非定向,2,494,2,4,5400,净月校区,,14896.0,,吉林省,长春市
1032,1373,本科一批第一次,理科,133,中国矿业大学,463,1:1,512,512,133,136,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-229.dhtml,0N,数学类,非定向,3,556,4,4,5500,,包含专业：数学与应用数学、统计学,5321.0,['211'],江苏省,徐州市
1033,1374,本科一批第一次,理科,72,中国民用航空飞行学院,362,1:1,466,466,72,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,0N,飞行器适航技术,非定向,1,489,1,4,,德阳校区,"原则上只招男生，不建议女生报考,无色盲色弱。",15879.0,,四川省,德阳市
1034,1375,本科一批第一次,理科,34,苏州大学,327,1:1,519,519,34,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-224.dhtml,0N,临床医学（5+3一体化）,非定向,1,631,2,5,7480,苏州,,612.0,"['211', 'DFC']",江苏省,苏州市
1035,1377,本科一批第一次,理科,24,上海财经大学,024,1:1,570,570,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-213.dhtml,0N,计算机科学与技术,非定向,5,570,5,4,7000,主校区,,3883.0,"['211', 'DFC']",上海市,上海市
1036,1378,本科一批第一次,理科,68,华北电力大学（保定）,131,1:1,524,524,68,70,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-69.dhtml,0N,数学类,非定向,2,524,1,4,5500,校本部,包含专业：信息与计算科学、数据科学与大数据技术,9686.0,['DFC'],河北省,保定市
1037,1379,本科一批第一次,理科,12,武汉科技大学,177,1:1,519,519,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-385.dhtml,0N,临床医学,非定向,3,553,3,5,5850,黄家湖校区,,5675.0,,湖北省,武汉市
